epoch,train_loss,train_accuracy,test_loss,test_accuracy,top5_acc
1,16.744366228580475,0.000640869140625,8.467868957519531,0.01,0.02
2,15.745330110192299,0.000885009765625,7.925272305011749,0.005,0.03
3,15.009647026658058,0.00067138671875,7.2467844414711,0.005,0.025
4,14.127143189311028,0.0005645751953125,6.53180602312088,0.005,0.025
5,13.340532466769218,0.0005645751953125,5.893495173454284,0.005,0.03
6,12.757390961050987,0.00048828125,5.369339816570282,0.005,0.025
7,12.264368385076523,0.0005035400390625,4.861885740756988,0.005,0.025
8,11.819885104894638,0.0007171630859375,4.374828708171845,0.005,0.025
9,11.41960759460926,0.0007171630859375,3.929946841001511,0.005,0.025
10,11.05095861852169,0.0006866455078125,3.5617574310302733,0.005,0.025
11,10.682289242744446,0.000579833984375,3.2278040301799775,0.005,0.025
12,10.275552541017532,0.000640869140625,2.8922302961349486,0.005,0.025
13,9.834335044026375,0.0005035400390625,2.5524268794059752,0.005,0.025
14,9.40489536523819,0.0006561279296875,2.2634413874149324,0.005,0.02
15,9.055421531200409,0.0005645751953125,1.9693202769756317,0.005,0.025
16,8.78449633717537,0.000579833984375,1.7164612597227096,0.005,0.025
17,8.55333548784256,0.0006103515625,1.4646497130393983,0.005,0.025
18,8.269902363419533,0.0006561279296875,1.045456604361534,0.005,0.025
19,7.928844086825848,0.000457763671875,0.7154173138737678,0.005,0.025
20,7.67537084966898,0.0006103515625,0.5187568631768227,0.005,0.02
21,7.500961400568485,0.000579833984375,0.3870487892627716,0.005,0.02
22,7.370831549167633,0.00054931640625,0.29307790473103523,0.005,0.025
23,7.273487456142902,0.0005035400390625,0.2237704660743475,0.005,0.025
24,7.198054097592831,0.00067138671875,0.18033319756388663,0.005,0.025
25,7.141158625483513,0.0006866455078125,0.13466091930866242,0.005,0.025
26,7.095329664647579,0.0006103515625,0.10374820910394192,0.005,0.025
27,7.059864215552807,0.0005950927734375,0.08400096837431192,0.005,0.025
28,7.033144220709801,0.000640869140625,0.07041629794985056,0.01,0.025
29,7.013391345739365,0.000518798828125,0.05386456655338406,0.005,0.025
30,7.002989061176777,0.0006103515625,0.08531625855714083,0.005,0.025
31,6.988704115152359,0.0007476806640625,0.03244774203747511,0.005,0.025
32,6.9780233055353165,0.0007781982421875,0.030352677600458264,0.005,0.025
33,6.971076227724552,0.000640869140625,0.028087013689801096,0.005,0.025
34,6.965599797666073,0.00079345703125,0.022924766568467023,0.005,0.025
35,6.96524628251791,0.0006866455078125,0.026023331638425587,0.01,0.025
36,6.961340546607971,0.0006561279296875,0.023780717067420482,0.005,0.02
37,6.959439292550087,0.000701904296875,0.02490174466744065,0.005,0.025
38,6.958184480667114,0.0005645751953125,0.019309993209317325,0.01,0.025
39,6.956555865705013,0.000640869140625,0.019094647336751223,0.005,0.025
40,6.9553467258811,0.0005950927734375,0.022407487453892826,0.01,0.03
