epoch,train_loss,train_accuracy,test_loss,test_accuracy,top5_acc
1,6.955624975264072,0.0006866455078125,0.014597859228961169,0.005,0.025
2,6.9544414430856705,0.000640869140625,0.014852048996835947,0.005,0.02
3,6.9542829766869545,0.0006256103515625,0.013702540989033878,0.005,0.025
4,6.953504420816898,0.00054931640625,0.013306018244475127,0.005,0.025
5,6.953532986342907,0.000762939453125,0.013811046769842506,0.005,0.025
6,6.95286750793457,0.000640869140625,0.013308385876007378,0.005,0.025
7,6.953286416828632,0.0006256103515625,0.01305468279402703,0.005,0.025
8,6.952501408755779,0.000518798828125,0.013861005087383091,0.005,0.025
9,6.952282123267651,0.000457763671875,0.013778361724689603,0.005,0.02
10,6.952713184058666,0.00067138671875,0.013716638037003577,0.005,0.025
11,6.952285200357437,0.0006103515625,0.012739788414910436,0.005,0.015
12,6.951806403696537,0.0005340576171875,0.013772738012485207,0.005,0.025
13,6.951519474387169,0.000732421875,0.013351369691081345,0.005,0.025
14,6.951159231364727,0.00054931640625,0.01235468365252018,0.005,0.025
15,6.950884133577347,0.0006866455078125,0.013767295121215283,0.005,0.025
16,6.951488807797432,0.00067138671875,0.0136550678499043,0.005,0.025
17,6.950337640941143,0.000640869140625,0.013268419043160975,0.005,0.025
18,6.951202176511288,0.0005340576171875,0.01309561506845057,0.005,0.025
19,6.950628697872162,0.0005950927734375,0.013375823670066893,0.005,0.03
20,6.950079217553139,0.000762939453125,0.013268133904784919,0.005,0.025
21,6.949392966926098,0.0006866455078125,0.012268535299226642,0.005,0.02
22,6.9500380009412766,0.000640869140625,0.012914202734827995,0.005,0.025
23,6.949329718947411,0.000732421875,0.012698715003207326,0.005,0.025
24,6.948697179555893,0.00054931640625,0.012535177036188543,0.005,0.025
25,6.948495261371136,0.00067138671875,0.012090138029307126,0.005,0.025
26,6.948119528591633,0.0006866455078125,0.01220062566921115,0.005,0.035
27,6.947608172893524,0.000762939453125,0.012583217415958643,0.005,0.025
28,6.947535827755928,0.00079345703125,0.012500741085968912,0.005,0.025
29,6.946909733116627,0.0007476806640625,0.012106155906803907,0.005,0.02
30,6.946451082825661,0.00067138671875,0.012105803349986672,0.0,0.03
31,6.9459594041109085,0.000823974609375,0.012088932124897837,0.005,0.02
32,6.945107765495777,0.0007781982421875,0.012625097190029919,0.005,0.025
33,6.944897882640362,0.0009002685546875,0.012346217026934028,0.005,0.025
34,6.944316059350967,0.0006561279296875,0.013248538877815009,0.005,0.02
35,6.944057121872902,0.00054931640625,0.012529322542250157,0.005,0.025
36,6.942922852933407,0.00079345703125,0.012112807356752455,0.005,0.02
37,6.942255608737469,0.0009307861328125,0.013159751584753394,0.005,0.03
38,6.941367998719215,0.000762939453125,0.01242130706552416,0.005,0.03
39,6.941312812268734,0.0005340576171875,0.012679623700678348,0.005,0.025
40,6.940282545983791,0.000640869140625,0.011931842095218598,0.005,0.025
