epoch,train_loss,train_accuracy,test_loss,test_accuracy,top5_acc
1,6.825473219156265,0.0018310546875,0.04331840281374753,0.035,0.14
2,6.667266391217709,0.002777099609375,0.04729430026374757,0.03,0.165
3,6.637468554079533,0.0027008056640625,0.048752698013558984,0.04,0.19
4,6.617384716868401,0.0030059814453125,0.05154501548036933,0.035,0.205
5,6.603685118257999,0.0026702880859375,0.053688295613974334,0.035,0.205
6,6.5930739641189575,0.0030364990234375,0.0545615098066628,0.055,0.21
7,6.584762789309025,0.0032501220703125,0.0554610135871917,0.06,0.225
8,6.57521116733551,0.0027008056640625,0.05696338115260005,0.045,0.225
9,6.565650962293148,0.0030364990234375,0.05562101379036903,0.045,0.23
10,6.557328812777996,0.003143310546875,0.055560800451785325,0.05,0.23
11,6.551449283957481,0.003173828125,0.05779797032475471,0.04,0.23
12,6.541924856603146,0.0033721923828125,0.05879745495505631,0.07,0.24
13,6.535395883023739,0.003173828125,0.057915378706529734,0.07,0.255
14,6.524674393236637,0.00335693359375,0.06007315838709473,0.05,0.21
15,6.518692396581173,0.0033416748046875,0.05964751224964857,0.05,0.245
16,6.512142702937126,0.0034027099609375,0.0602579016238451,0.05,0.21
17,6.498746454715729,0.00335693359375,0.059454136444255706,0.06,0.23
18,6.494552902877331,0.0037689208984375,0.0599433031398803,0.05,0.255
19,6.48022323846817,0.003997802734375,0.05944059949368238,0.065,0.245
20,6.4727483689785,0.0035552978515625,0.06284613991156221,0.05,0.25
21,6.460375145077705,0.0039215087890625,0.06300704741850495,0.055,0.235
22,6.452853299677372,0.0034332275390625,0.06318686088547111,0.035,0.255
23,6.442870162427425,0.003997802734375,0.06252826934680343,0.045,0.255
24,6.429181419312954,0.0045623779296875,0.06159442982636392,0.06,0.265
25,6.418241687119007,0.0039520263671875,0.06241468518041074,0.07,0.255
26,6.40703609585762,0.0040130615234375,0.06455620054155588,0.06,0.25
27,6.393978126347065,0.004241943359375,0.06418613588437438,0.035,0.24
28,6.382934518158436,0.004302978515625,0.06710603669285774,0.045,0.225
29,6.3697574660182,0.00457763671875,0.06625445783138276,0.04,0.26
30,6.3541799038648605,0.0042724609375,0.06617785435169936,0.07,0.23
31,6.343693487346172,0.0044097900390625,0.0643808210734278,0.045,0.27
32,6.331236377358437,0.0048828125,0.06911586995236575,0.045,0.235
33,6.316018469631672,0.0046539306640625,0.06506696483120322,0.045,0.25
34,6.2993704080581665,0.0052032470703125,0.06477783824317157,0.065,0.255
35,6.292006693780422,0.0055084228515625,0.06700482982210815,0.035,0.22
36,6.276869893074036,0.0050201416015625,0.07028118167072535,0.035,0.22
37,6.2642321437597275,0.005279541015625,0.07090559638105333,0.03,0.235
38,6.248799949884415,0.0052337646484375,0.06804089424200356,0.045,0.255
39,6.236968278884888,0.0051422119140625,0.07093013373203576,0.04,0.21
40,6.226555228233337,0.00537109375,0.07020187427289784,0.035,0.215
