epoch,train_loss,train_accuracy,test_loss,test_accuracy,top5_acc
1,6.966009303927422,0.0010223388671875,0.010321378568187356,0.02,0.135
2,6.88215721398592,0.0015106201171875,0.011515684376936406,0.025,0.15
3,6.862983770668507,0.001373291015625,0.01333023531595245,0.035,0.12
4,6.851449094712734,0.0015716552734375,0.014058877902571112,0.035,0.135
5,6.841835394501686,0.0015716552734375,0.014621943794190883,0.04,0.15
6,6.832872435450554,0.0018157958984375,0.0146761513245292,0.045,0.165
7,6.826808460056782,0.0017242431640625,0.015703089786693453,0.03,0.15
8,6.8182461485266685,0.0017852783203125,0.01686201475560665,0.045,0.17
9,6.81084430962801,0.0019378662109375,0.01706676517613232,0.035,0.17
10,6.8039732575416565,0.001800537109375,0.019058466143906116,0.03,0.16
11,6.7974261194467545,0.001800537109375,0.017597017264924943,0.035,0.18
12,6.788257889449596,0.00189208984375,0.01889920943416655,0.03,0.16
13,6.780291482806206,0.0019073486328125,0.019561200798489154,0.03,0.15
14,6.771993987262249,0.0021514892578125,0.01854102935642004,0.035,0.165
15,6.762340687215328,0.0021209716796875,0.020789282214827835,0.025,0.145
16,6.754044286906719,0.0020294189453125,0.020452144937589765,0.035,0.13
17,6.744583576917648,0.0020599365234375,0.021106278351508082,0.015,0.115
18,6.732954680919647,0.002197265625,0.019715675725601612,0.025,0.125
19,6.723680600523949,0.0023956298828125,0.02108742736745626,0.015,0.105
20,6.712480470538139,0.002349853515625,0.021565481587313116,0.025,0.11
21,6.6998355910182,0.0025482177734375,0.020787404398433865,0.02,0.135
22,6.683005064725876,0.002227783203125,0.023250577230937777,0.015,0.095
23,6.67393559217453,0.002716064453125,0.021887962217442693,0.015,0.105
24,6.660720013082027,0.0025177001953125,0.02121060775127262,0.02,0.115
25,6.648703575134277,0.00286865234375,0.021060919049195947,0.035,0.09
26,6.630667321383953,0.0032196044921875,0.024129509134218095,0.025,0.085
27,6.616236969828606,0.0031890869140625,0.023164854920469224,0.01,0.09
28,6.601325236260891,0.0030364990234375,0.023575152079574765,0.015,0.11
29,6.5865320190787315,0.003265380859375,0.02183226146735251,0.02,0.085
30,6.573614656925201,0.003387451171875,0.02559464373625815,0.015,0.08
31,6.554873466491699,0.00341796875,0.024831034168601038,0.015,0.08
32,6.544187135994434,0.0036468505859375,0.023726519513875246,0.025,0.09
33,6.528550893068314,0.0032958984375,0.022823955095373095,0.015,0.115
34,6.509610161185265,0.003631591796875,0.023573221983388067,0.025,0.085
35,6.4986619502305984,0.0036468505859375,0.024825125304050743,0.015,0.1
36,6.4839959889650345,0.003875732421875,0.023740813308395444,0.035,0.1
37,6.467291921377182,0.0044403076171875,0.030113516771234573,0.015,0.07
38,6.452704772353172,0.0037384033203125,0.024750939812511207,0.015,0.1
39,6.4382444098591805,0.00384521484375,0.025614559943787755,0.02,0.09
40,6.425960823893547,0.0046539306640625,0.025410162094049157,0.025,0.08
