epoch,train_loss,train_accuracy,test_loss,test_accuracy,top5_acc
1,6.950952962040901,0.00048828125,0.011759595437906683,0.005,0.03
2,6.94977605342865,0.0005340576171875,0.011385983466170728,0.005,0.025
3,6.949705958366394,0.000640869140625,0.011480517266318203,0.005,0.025
4,6.948905602097511,0.0005950927734375,0.01156330382451415,0.005,0.035
5,6.948240786790848,0.0007781982421875,0.012081276066601277,0.005,0.025
6,6.948101557791233,0.0005950927734375,0.011432267827913165,0.005,0.025
7,6.947371616959572,0.000579833984375,0.011684974520467222,0.005,0.025
8,6.947748959064484,0.00054931640625,0.011377442232333123,0.005,0.025
9,6.946942903101444,0.0006866455078125,0.011642943560145795,0.005,0.03
10,6.947018571197987,0.000823974609375,0.011194132715463639,0.005,0.03
11,6.946521520614624,0.0008392333984375,0.011458013546653092,0.01,0.025
12,6.946556456387043,0.00067138671875,0.011100281001999975,0.005,0.025
13,6.946042954921722,0.00067138671875,0.011093432963825763,0.005,0.025
14,6.945812866091728,0.0004730224609375,0.010998227521777154,0.005,0.025
15,6.945061415433884,0.00067138671875,0.010750845917500555,0.005,0.025
16,6.9455773532390594,0.0006103515625,0.010493533019907773,0.005,0.02
17,6.944753110408783,0.0006256103515625,0.010771410879679024,0.005,0.025
18,6.944527678191662,0.0006103515625,0.010167968114838005,0.01,0.025
19,6.944163039326668,0.0007476806640625,0.010672127874568105,0.005,0.02
20,6.943942233920097,0.000701904296875,0.010606470052152872,0.005,0.03
21,6.943208299577236,0.0008087158203125,0.0107424998562783,0.005,0.025
22,6.942745566368103,0.000762939453125,0.010462889247573912,0.005,0.025
23,6.942295171320438,0.000762939453125,0.010268106935545801,0.005,0.025
24,6.941891998052597,0.0007171630859375,0.010394405499100685,0.0,0.03
25,6.941685028374195,0.0008087158203125,0.010507012037560343,0.005,0.03
26,6.941369637846947,0.0006866455078125,0.010286167156882584,0.005,0.03
27,6.940934427082539,0.000885009765625,0.011215509823523461,0.005,0.025
28,6.940367244184017,0.0009613037109375,0.010713991299271584,0.005,0.03
29,6.939709208905697,0.0008544921875,0.010264678751118481,0.01,0.03
30,6.939261458814144,0.0007476806640625,0.010064349179156124,0.005,0.03
31,6.939004801213741,0.0006866455078125,0.010471569546498359,0.005,0.025
32,6.937667302787304,0.0009002685546875,0.00992436177097261,0.005,0.03
33,6.937665782868862,0.0009307861328125,0.011180355376563967,0.005,0.035
34,6.936831004917622,0.0010223388671875,0.009763738363981247,0.005,0.03
35,6.935996636748314,0.0009002685546875,0.009748497176915408,0.0,0.025
36,6.9347482323646545,0.0008544921875,0.010087947743013501,0.01,0.025
37,6.93391315639019,0.001007080078125,0.009845432941801846,0.005,0.025
38,6.9334737583994865,0.0008087158203125,0.01043361381161958,0.01,0.025
39,6.933349505066872,0.0008544921875,0.01996750711463392,0.0,0.025
40,6.932558476924896,0.000946044921875,0.014255237015895546,0.0,0.025
