epoch,train_loss,train_accuracy,test_loss,test_accuracy,top5_acc
1,6.950304515659809,0.0006866455078125,0.012020479603670538,0.005,0.02
2,6.949248783290386,0.0006866455078125,0.01176641040481627,0.005,0.025
3,6.948419585824013,0.000579833984375,0.010856199730187654,0.005,0.025
4,6.947649717330933,0.00067138671875,0.011289485581219196,0.005,0.025
5,6.948215052485466,0.000732421875,0.011924983295612037,0.005,0.025
6,6.947327494621277,0.000701904296875,0.01157295746728778,0.005,0.03
7,6.9464414566755295,0.0007171630859375,0.011369978073053061,0.005,0.03
8,6.9466079995036125,0.0007476806640625,0.011441422165371478,0.005,0.03
9,6.946083232760429,0.0008544921875,0.01137782983481884,0.005,0.025
10,6.946310617029667,0.000762939453125,0.010847458164207638,0.005,0.025
11,6.945176362991333,0.0007476806640625,0.010994309671223163,0.005,0.03
12,6.945189915597439,0.000701904296875,0.010807083826512099,0.005,0.025
13,6.9448641538619995,0.0007781982421875,0.0106633476074785,0.01,0.025
14,6.94447485357523,0.000640869140625,0.01044129100162536,0.005,0.025
15,6.94456634670496,0.00067138671875,0.01097444023936987,0.01,0.035
16,6.944184325635433,0.000732421875,0.011637114295735955,0.005,0.025
17,6.9436270743608475,0.0006561279296875,0.01130907071288675,0.005,0.035
18,6.942809760570526,0.000701904296875,0.011220868001691997,0.005,0.02
19,6.942222215235233,0.0007171630859375,0.010990733318030833,0.0,0.03
20,6.942195549607277,0.0007476806640625,0.011367787118069827,0.005,0.025
21,6.941505566239357,0.0007476806640625,0.012590388548560441,0.01,0.025
22,6.941723860800266,0.000823974609375,0.010747248977422715,0.01,0.03
23,6.940899476408958,0.0006103515625,0.010535037242807448,0.01,0.025
24,6.940588660538197,0.0009307861328125,0.011051356666721404,0.005,0.025
25,6.939899891614914,0.000946044921875,0.01120861658360809,0.005,0.025
26,6.939717650413513,0.0008087158203125,0.010423918226733804,0.005,0.025
27,6.939422257244587,0.000762939453125,0.010754883154295385,0.01,0.035
28,6.93857092410326,0.0005340576171875,0.010713702770881356,0.005,0.03
29,6.93773877620697,0.000885009765625,0.010313405729830265,0.005,0.03
30,6.937612764537334,0.0008087158203125,0.011903680097311735,0.005,0.02
31,6.936896301805973,0.000762939453125,0.010493198321200907,0.005,0.03
32,6.937686003744602,0.0007781982421875,0.010492638410069048,0.01,0.02
33,6.936247952282429,0.000701904296875,0.010373296327888965,0.01,0.055
34,6.935005158185959,0.0007781982421875,0.010593398455530405,0.005,0.025
35,6.935038208961487,0.0009307861328125,0.009650315651670098,0.005,0.025
36,6.934538394212723,0.000762939453125,0.010915291802957654,0.01,0.035
37,6.932755701243877,0.0008087158203125,0.01010934729129076,0.005,0.025
38,6.932484708726406,0.0007781982421875,0.010456063020974397,0.01,0.035
39,6.931219436228275,0.000946044921875,0.010398259265348314,0.0,0.025
40,6.929404653608799,0.0007171630859375,0.009654247793368995,0.01,0.05
