epoch,train_loss,train_accuracy,test_loss,test_accuracy,top5_acc
1,6.8200492933392525,0.0020599365234375,0.043894915627315644,0.07,0.21
2,6.68726859241724,0.0021209716796875,0.04853506706655025,0.085,0.205
3,6.6575130224227905,0.0024871826171875,0.05188134763389826,0.085,0.235
4,6.640824384987354,0.0025482177734375,0.053899478437379,0.075,0.225
5,6.6274562031030655,0.0027618408203125,0.0546669358946383,0.08,0.235
6,6.615263998508453,0.00238037109375,0.057004966950044034,0.08,0.24
7,6.606223054230213,0.003082275390625,0.05766988331452012,0.085,0.235
8,6.5954878106713295,0.0030364990234375,0.06007168797776103,0.09,0.23
9,6.5875397473573685,0.00311279296875,0.06092607258819044,0.065,0.22
10,6.578476324677467,0.003265380859375,0.059563523856922984,0.085,0.245
11,6.57072901725769,0.0030364990234375,0.06176696331240237,0.065,0.245
12,6.563985712826252,0.00323486328125,0.06278589180670678,0.055,0.24
13,6.550700053572655,0.0034027099609375,0.06196283631026745,0.085,0.275
14,6.548314161598682,0.003204345703125,0.06129124850966036,0.075,0.255
15,6.536215461790562,0.003448486328125,0.06376195882447064,0.075,0.27
16,6.528508581221104,0.003448486328125,0.06404595205560326,0.095,0.245
17,6.519796974956989,0.0033416748046875,0.06199505865573883,0.075,0.25
18,6.508495479822159,0.003143310546875,0.06408555930480361,0.07,0.245
19,6.503428056836128,0.00341796875,0.061553258057683705,0.09,0.255
20,6.490693181753159,0.00384521484375,0.06547257501631976,0.1,0.255
21,6.480313383042812,0.0040283203125,0.0639828022941947,0.08,0.265
22,6.467842526733875,0.00384521484375,0.06769564661197364,0.075,0.245
23,6.458370715379715,0.004302978515625,0.06517648670822382,0.09,0.265
24,6.44570417702198,0.003936767578125,0.06397251942194998,0.075,0.275
25,6.435354232788086,0.0041656494140625,0.06746303629130125,0.075,0.29
26,6.4224710166454315,0.0043487548828125,0.06550806323997677,0.075,0.235
27,6.410961538553238,0.0042724609375,0.06663702461868524,0.085,0.26
28,6.400115393102169,0.0049896240234375,0.06680853082798421,0.1,0.275
29,6.38349823653698,0.004150390625,0.0667614699434489,0.09,0.285
30,6.3767174780368805,0.004852294921875,0.0690417417883873,0.065,0.22
31,6.358713164925575,0.004730224609375,0.06632825743407011,0.075,0.245
32,6.345899224281311,0.0050506591796875,0.06894227404147386,0.085,0.255
33,6.335241109132767,0.005218505859375,0.06748721768148243,0.06,0.265
34,6.325855627655983,0.005218505859375,0.06787389515899121,0.075,0.23
35,6.3097445741295815,0.0048675537109375,0.0691143064107746,0.07,0.245
36,6.294559970498085,0.0048065185546875,0.06788300710730255,0.07,0.25
37,6.282872512936592,0.00506591796875,0.07038117941468953,0.07,0.24
38,6.270136587321758,0.0052947998046875,0.06729573905467987,0.065,0.275
39,6.257110379636288,0.0056304931640625,0.06672780605033041,0.07,0.25
40,6.247617706656456,0.00579833984375,0.07016015566885471,0.065,0.23
