epoch,train_loss,train_accuracy,test_loss,test_accuracy,top5_acc
1,6.982978545129299,0.0009613037109375,0.011284747845493256,0.03,0.08
2,6.882580883800983,0.0010528564453125,0.012079531755298377,0.04,0.105
3,6.852022431790829,0.0013275146484375,0.013306241095997394,0.055,0.12
4,6.832214191555977,0.001556396484375,0.014190590670332313,0.04,0.11
5,6.818004295229912,0.0015716552734375,0.014527755798771977,0.045,0.12
6,6.803735435009003,0.0011138916015625,0.015300919953733682,0.05,0.125
7,6.792361252009869,0.0015411376953125,0.016537709049880504,0.05,0.115
8,6.784618824720383,0.0015869140625,0.016563038742169738,0.045,0.125
9,6.774748846888542,0.001983642578125,0.0172035671165213,0.055,0.11
10,6.766230523586273,0.001678466796875,0.017896227021701634,0.04,0.12
11,6.754961907863617,0.0017547607421875,0.018444874351844193,0.05,0.145
12,6.747976593673229,0.001617431640625,0.019026014083065094,0.045,0.115
13,6.737177781760693,0.001861572265625,0.019197749085724355,0.045,0.11
14,6.727242164313793,0.002471923828125,0.01901337809395045,0.04,0.095
15,6.717413209378719,0.0018310546875,0.01978189975488931,0.045,0.1
16,6.706450924277306,0.0023040771484375,0.02063580512534827,0.04,0.12
17,6.693490646779537,0.002227783203125,0.021884135664440692,0.04,0.115
18,6.682479903101921,0.00262451171875,0.021041390956379472,0.04,0.13
19,6.669675700366497,0.002410888671875,0.022437855135649443,0.035,0.125
20,6.658580802381039,0.001983642578125,0.021975541254505515,0.045,0.125
21,6.644002594053745,0.002410888671875,0.02395557782612741,0.045,0.11
22,6.628783211112022,0.0025634765625,0.022917757742106915,0.04,0.1
23,6.612185031175613,0.0026702880859375,0.022580998120829462,0.05,0.13
24,6.5975494012236595,0.0027008056640625,0.02325589841697365,0.045,0.125
25,6.577858000993729,0.0028076171875,0.025443479893729092,0.03,0.095
26,6.561476245522499,0.0029296875,0.024657469349913298,0.04,0.13
27,6.5485911294817924,0.0030059814453125,0.02545591216068715,0.035,0.095
28,6.5275564417243,0.003326416015625,0.02554382354952395,0.04,0.125
29,6.5109443217515945,0.0033416748046875,0.026773444069549443,0.035,0.11
30,6.492786332964897,0.0033721923828125,0.026321981260553004,0.025,0.115
31,6.4749501273036,0.0035858154296875,0.0281399222323671,0.025,0.105
32,6.457865484058857,0.0034027099609375,0.025548093342222272,0.035,0.11
33,6.441796265542507,0.003936767578125,0.026709177922457458,0.04,0.125
34,6.422950588166714,0.003997802734375,0.027141154017299413,0.045,0.115
35,6.4055425971746445,0.00396728515625,0.029150454392656684,0.025,0.105
36,6.386943235993385,0.0041046142578125,0.028577129947952928,0.025,0.11
37,6.370613396167755,0.004180908203125,0.02810445855371654,0.015,0.115
38,6.356639437377453,0.0037689208984375,0.029205848881974816,0.015,0.115
39,6.3340984880924225,0.0042266845703125,0.02915910057257861,0.03,0.1
40,6.32051208615303,0.0040740966796875,0.028848804305307566,0.025,0.11
