epoch,train_loss,train_accuracy,test_loss,test_accuracy,top5_acc
1,6.97626830637455,0.0007171630859375,0.007818251063581557,0.01,0.025
2,6.941566273570061,0.0006103515625,0.007515581808984279,0.01,0.025
3,6.939495034515858,0.0005645751953125,0.007534140427596867,0.005,0.025
4,6.937910363078117,0.000732421875,0.007541448948904872,0.005,0.025
5,6.936525247991085,0.0007171630859375,0.00742593344533816,0.01,0.03
6,6.935381636023521,0.0006561279296875,0.007476656960789114,0.005,0.025
7,6.933239497244358,0.0007476806640625,0.00743663422530517,0.005,0.02
8,6.931663885712624,0.0009613037109375,0.007440909654833377,0.005,0.025
9,6.928623773157597,0.0007476806640625,0.007466769693419337,0.005,0.025
10,6.925917431712151,0.0007476806640625,0.007518934847321361,0.005,0.025
11,6.923421762883663,0.000885009765625,0.007640894218347967,0.0,0.03
12,6.919567346572876,0.001068115234375,0.007473441737238318,0.0,0.025
13,6.915661722421646,0.000946044921875,0.007682636550161988,0.005,0.025
14,6.911369159817696,0.0009918212890625,0.007694374735001475,0.0,0.03
15,6.906694874167442,0.0009765625,0.007764451301191002,0.0,0.015
16,6.900894105434418,0.0010986328125,0.007898191509302705,0.0,0.025
17,6.8955532386898994,0.000946044921875,0.007758166852872819,0.005,0.025
18,6.888608366250992,0.0012359619140625,0.00786856957245618,0.005,0.02
19,6.882265120744705,0.0014801025390625,0.0076371077238582075,0.005,0.02
20,6.874721057713032,0.00128173828125,0.007916671528946609,0.005,0.02
21,6.86623465269804,0.00128173828125,0.008128096684813499,0.0,0.025
22,6.857538513839245,0.00146484375,0.007953615360893309,0.0,0.015
23,6.848472759127617,0.0016937255859375,0.008299721144139767,0.005,0.015
24,6.83883360773325,0.0015716552734375,0.008047308886889369,0.0,0.02
25,6.8306234031915665,0.0014495849609375,0.00814334750873968,0.005,0.025
26,6.819174580276012,0.00146484375,0.008184327855706214,0.0,0.025
27,6.809308923780918,0.001739501953125,0.008416968048550189,0.005,0.015
28,6.79781749099493,0.001708984375,0.008457594432402403,0.005,0.025
29,6.785904213786125,0.001953125,0.008213673632126302,0.0,0.03
30,6.776216737926006,0.0017547607421875,0.008305876795202494,0.005,0.025
31,6.764519229531288,0.0020904541015625,0.008368090633302927,0.005,0.02
32,6.752914629876614,0.0020294189453125,0.009121310550253838,0.0,0.02
33,6.738894283771515,0.0021514892578125,0.008625672094058245,0.005,0.015
34,6.728138200938702,0.0025634765625,0.008938394533470274,0.0,0.025
35,6.71865950524807,0.001922607421875,0.009021318841259927,0.0,0.015
36,6.70848723500967,0.0027313232421875,0.009816434667445719,0.005,0.02
37,6.694723978638649,0.0023040771484375,0.008639676289167255,0.005,0.01
38,6.6815627589821815,0.00238037109375,0.008987067863345147,0.0,0.035
39,6.6708135306835175,0.0024871826171875,0.008994866407010704,0.005,0.015
40,6.660621099174023,0.0024566650390625,0.009390839913394303,0.005,0.02
