epoch,train_loss,train_accuracy,test_loss,test_accuracy,top5_acc
1,6.966228738427162,0.0006256103515625,0.007741331912111491,0.005,0.025
2,6.941921234130859,0.0009002685546875,0.007497828500345349,0.01,0.035
3,6.940072312951088,0.000762939453125,0.007682115251664072,0.005,0.035
4,6.938533738255501,0.0006866455078125,0.007572208144702017,0.01,0.025
5,6.937620177865028,0.000732421875,0.007583092618733645,0.005,0.035
6,6.936386808753014,0.0007781982421875,0.00759820542531088,0.005,0.02
7,6.935069784522057,0.0008544921875,0.007577995399478823,0.005,0.025
8,6.933021143078804,0.0008697509765625,0.00756784787401557,0.01,0.025
9,6.931861609220505,0.000762939453125,0.0075095632136799395,0.005,0.04
10,6.929500557482243,0.0008697509765625,0.0077085102209821345,0.005,0.02
11,6.927924953401089,0.0010833740234375,0.0076644748798571525,0.005,0.03
12,6.925531812012196,0.0006561279296875,0.007615832351148128,0.005,0.035
13,6.922022350132465,0.001312255859375,0.008022493873722851,0.005,0.03
14,6.919290915131569,0.0009613037109375,0.007557138379197568,0.005,0.035
15,6.915978744626045,0.0009613037109375,0.007783579966053366,0.01,0.03
16,6.9127989783883095,0.001068115234375,0.007757942546159029,0.005,0.025
17,6.9088489562273026,0.0010528564453125,0.008062090808525681,0.005,0.03
18,6.9047911912202835,0.0010528564453125,0.007874459540471435,0.005,0.025
19,6.9003972709178925,0.0009918212890625,0.007752546025440097,0.01,0.04
20,6.895724982023239,0.0010986328125,0.007693674459587783,0.005,0.025
21,6.8909419775009155,0.0010223388671875,0.008091805377043784,0.005,0.035
22,6.8847213461995125,0.001220703125,0.008396583765279502,0.0,0.025
23,6.878657698631287,0.00140380859375,0.008463035393506289,0.0,0.035
24,6.874494932591915,0.0013580322265625,0.008449966590851545,0.005,0.025
25,6.86554029583931,0.001220703125,0.008084965264424681,0.01,0.03
26,6.861272923648357,0.0014190673828125,0.008369188273791224,0.005,0.03
27,6.8536094799637794,0.0015869140625,0.008695246989373118,0.005,0.03
28,6.847279578447342,0.00146484375,0.008550395471975208,0.015,0.025
29,6.838154584169388,0.0014495849609375,0.008972874858882278,0.01,0.025
30,6.831707492470741,0.0015411376953125,0.008681668499484659,0.005,0.02
31,6.822976216673851,0.001617431640625,0.009533797409385442,0.01,0.03
32,6.816317096352577,0.001678466796875,0.010104307346045971,0.015,0.04
33,6.808475129306316,0.001983642578125,0.008970339349471033,0.01,0.03
34,6.799142196774483,0.0018768310546875,0.009634063707198947,0.005,0.02
35,6.790053091943264,0.0018157958984375,0.008653288700152188,0.01,0.02
36,6.782433293759823,0.00189208984375,0.008649433446116746,0.015,0.025
37,6.774913981556892,0.00213623046875,0.009355645212344825,0.005,0.035
38,6.765510305762291,0.0020599365234375,0.00885424504056573,0.0,0.04
39,6.756839260458946,0.002105712890625,0.009200679883360863,0.01,0.025
40,6.746789999306202,0.0022430419921875,0.00914048990001902,0.005,0.025
