epoch,train_loss,train_accuracy,test_loss,test_accuracy,top5_acc
1,6.984893709421158,0.0005645751953125,0.00793121861992404,0.015,0.025
2,6.941298879683018,0.000701904296875,0.007536905342712999,0.01,0.035
3,6.937517054378986,0.0007171630859375,0.007515083148609847,0.005,0.02
4,6.93401225656271,0.00079345703125,0.007518903322052211,0.01,0.02
5,6.9319154396653175,0.0006866455078125,0.007460397174581885,0.005,0.025
6,6.930599048733711,0.0007171630859375,0.007684617454651743,0.005,0.025
7,6.9276547729969025,0.0009765625,0.007495105306152255,0.005,0.03
8,6.925311870872974,0.0008087158203125,0.007563042012043298,0.0,0.04
9,6.922263838350773,0.0009307861328125,0.007609883823897689,0.01,0.03
10,6.91925498098135,0.0007171630859375,0.007697419319301843,0.005,0.035
11,6.915986709296703,0.00079345703125,0.007751393744256347,0.005,0.03
12,6.9123427495360374,0.0009918212890625,0.007777637112885713,0.01,0.04
13,6.908667221665382,0.0009613037109375,0.007711457232944668,0.005,0.035
14,6.903775200247765,0.001190185546875,0.008017443662974983,0.005,0.03
15,6.899575158953667,0.0012359619140625,0.00766968006035313,0.005,0.035
16,6.893175654113293,0.001007080078125,0.007955631143413484,0.015,0.03
17,6.887866102159023,0.001007080078125,0.008125654773321002,0.005,0.035
18,6.880399316549301,0.0015106201171875,0.00837987788952887,0.005,0.03
19,6.874245323240757,0.0010833740234375,0.008228224727790803,0.01,0.02
20,6.866438716650009,0.0013275146484375,0.008210459160618484,0.005,0.045
21,6.858680061995983,0.0013580322265625,0.008255650140345096,0.005,0.035
22,6.849575325846672,0.0015716552734375,0.008553161602467298,0.005,0.03
23,6.838825337588787,0.001129150390625,0.008540168898180127,0.005,0.045
24,6.830045685172081,0.0016937255859375,0.00832436474505812,0.005,0.04
25,6.818949408829212,0.0016326904296875,0.009002413349226118,0.005,0.035
26,6.808379881083965,0.0016632080078125,0.009108187633100897,0.005,0.025
27,6.797542862594128,0.001495361328125,0.009087936873547732,0.005,0.035
28,6.785518057644367,0.0017852783203125,0.009311950262635947,0.005,0.035
29,6.773741766810417,0.0020599365234375,0.009433054085820913,0.015,0.035
30,6.7592794969677925,0.00164794921875,0.009414826612919569,0.005,0.025
31,6.7487591207027435,0.0020294189453125,0.008567968630231917,0.005,0.04
32,6.737745061516762,0.0018157958984375,0.009336259511765093,0.01,0.04
33,6.723702870309353,0.0020751953125,0.010539801134727895,0.015,0.035
34,6.711108811199665,0.0026397705078125,0.009766289978288115,0.005,0.035
35,6.699636600911617,0.0020904541015625,0.009527249406091868,0.005,0.035
36,6.685364007949829,0.002166748046875,0.009359045345336199,0.005,0.03
37,6.67352070659399,0.00262451171875,0.010116196176968515,0.005,0.045
38,6.658076271414757,0.002716064453125,0.010045732581056654,0.01,0.035
39,6.648977264761925,0.0024261474609375,0.011117093046195806,0.01,0.035
40,6.635430812835693,0.002716064453125,0.010789325386285782,0.01,0.035
