epoch,train_loss,train_accuracy,test_loss,test_accuracy,top5_acc
1,7.028378315269947,0.000579833984375,0.010952731403522193,0.005,0.025
2,6.941304951906204,0.000762939453125,0.009182358193211258,0.02,0.04
3,6.925305135548115,0.0010223388671875,0.009042175780050456,0.01,0.045
4,6.916631460189819,0.00128173828125,0.009231458879075944,0.01,0.045
5,6.908720910549164,0.0010223388671875,0.009147499760147185,0.01,0.055
6,6.90363173186779,0.0010223388671875,0.009465320373419673,0.01,0.085
7,6.897816427052021,0.001190185546875,0.009460460008122028,0.015,0.055
8,6.893347509205341,0.0010986328125,0.009369079750031232,0.015,0.07
9,6.889254063367844,0.0013427734375,0.009575161614920944,0.015,0.07
10,6.883296817541122,0.00128173828125,0.009680607672780752,0.015,0.085
11,6.877668604254723,0.0012664794921875,0.00978159308899194,0.015,0.115
12,6.872498758137226,0.001678466796875,0.010370144592598081,0.02,0.07
13,6.865488477051258,0.0013427734375,0.01069938494823873,0.02,0.08
14,6.860982947051525,0.00146484375,0.010847461121156811,0.01,0.09
15,6.852570787072182,0.0015106201171875,0.011039870455861092,0.015,0.08
16,6.8449950367212296,0.0015869140625,0.011906348965130747,0.015,0.075
17,6.835816264152527,0.00152587890625,0.011959939086809755,0.005,0.105
18,6.827852934598923,0.0015106201171875,0.012138675497844816,0.015,0.075
19,6.818807348608971,0.001678466796875,0.011937190713360905,0.02,0.095
20,6.806951932609081,0.0018310546875,0.01187211791984737,0.005,0.09
21,6.794886909425259,0.001739501953125,0.0129225935600698,0.02,0.07
22,6.78202548623085,0.0020904541015625,0.012168798516504466,0.015,0.07
23,6.770973116159439,0.0017852783203125,0.013416849644854664,0.01,0.06
24,6.755531258881092,0.001922607421875,0.012859220812097193,0.015,0.06
25,6.7406473979353905,0.0020599365234375,0.013157939105294645,0.015,0.065
26,6.728254675865173,0.002197265625,0.014125901460647582,0.01,0.06
27,6.711320087313652,0.002197265625,0.015155771127901972,0.015,0.05
28,6.693844921886921,0.0024871826171875,0.014237035918049513,0.015,0.045
29,6.678016744554043,0.002410888671875,0.015106693273410202,0.015,0.045
30,6.662062734365463,0.00244140625,0.016758250282146038,0.01,0.05
31,6.644687153398991,0.0027313232421875,0.016627909424714746,0.015,0.05
32,6.628267973661423,0.002777099609375,0.019930277848616243,0.015,0.04
33,6.6078508496284485,0.00274658203125,0.01845428025815636,0.015,0.04
34,6.593144074082375,0.0028076171875,0.02004710564389825,0.015,0.035
35,6.572322696447372,0.0028839111328125,0.022188948444090785,0.015,0.035
36,6.55569513887167,0.003326416015625,0.020818944913335146,0.015,0.03
37,6.538361646234989,0.003082275390625,0.022228760812431574,0.02,0.035
38,6.520777352154255,0.00299072265625,0.02359765947330743,0.015,0.03
39,6.506916217505932,0.0037994384765625,0.023396394085139036,0.02,0.04
40,6.489675998687744,0.0029449462890625,0.023426785399205983,0.02,0.03
