epoch,train_loss,train_accuracy,test_loss,test_accuracy,top5_acc
1,6.968852870166302,0.0011138916015625,0.022193638579919933,0.03,0.105
2,6.80675283074379,0.0014495849609375,0.020210484117269514,0.03,0.105
3,6.78344588726759,0.0015411376953125,0.020616986057721078,0.025,0.115
4,6.769784204661846,0.0016937255859375,0.020980983874760568,0.025,0.125
5,6.759810045361519,0.00115966796875,0.021329145515337586,0.02,0.115
6,6.749918691813946,0.001312255859375,0.02181828464847058,0.03,0.125
7,6.74547927826643,0.0015411376953125,0.022170043303631246,0.025,0.145
8,6.736268498003483,0.0016632080078125,0.023103974936529995,0.025,0.13
9,6.731341294944286,0.0017242431640625,0.023265633406117557,0.035,0.14
10,6.725900501012802,0.0018157958984375,0.0230419943947345,0.025,0.14
11,6.718965172767639,0.0018310546875,0.023731052572838963,0.04,0.13
12,6.710939176380634,0.0017852783203125,0.024081782354041934,0.04,0.15
13,6.70374958217144,0.0017547607421875,0.02415597314015031,0.04,0.16
14,6.697063744068146,0.0017547607421875,0.024949584575369953,0.04,0.165
15,6.689320348203182,0.001861572265625,0.025490475026890634,0.045,0.15
16,6.681206725537777,0.00177001953125,0.02463245534338057,0.055,0.145
17,6.67227503657341,0.0017852783203125,0.02530526532791555,0.05,0.135
18,6.663948684930801,0.001678466796875,0.02568283008877188,0.045,0.14
19,6.655520357191563,0.00201416015625,0.027072505857795477,0.045,0.155
20,6.645466350018978,0.0020904541015625,0.026382653061300516,0.04,0.15
21,6.633568130433559,0.0021209716796875,0.027370705949142576,0.04,0.16
22,6.6226994171738625,0.0020904541015625,0.027481751791201534,0.04,0.165
23,6.613069467246532,0.0022125244140625,0.0300353618292138,0.035,0.145
24,6.600135572254658,0.00225830078125,0.029017484420910476,0.02,0.14
25,6.58601451665163,0.00238037109375,0.02880964962299913,0.03,0.145
26,6.57520104944706,0.0023345947265625,0.029153487570583822,0.025,0.135
27,6.565065249800682,0.00250244140625,0.029207416656427086,0.04,0.165
28,6.551466584205627,0.002655029296875,0.028663910711184144,0.035,0.14
29,6.536469146609306,0.0028228759765625,0.030431733755394815,0.03,0.125
30,6.518963038921356,0.002716064453125,0.029951702458783983,0.025,0.135
31,6.505728878080845,0.0030059814453125,0.030220661028288305,0.03,0.125
32,6.494029186666012,0.0030364990234375,0.031319863367825745,0.035,0.125
33,6.481791585683823,0.0030364990234375,0.0312525424733758,0.025,0.13
34,6.463148541748524,0.0029296875,0.032978083500638605,0.025,0.125
35,6.4518322721123695,0.003265380859375,0.03250244130846113,0.025,0.125
36,6.43708785623312,0.003448486328125,0.032152955145575104,0.025,0.145
37,6.423964411020279,0.00335693359375,0.03533649048767984,0.025,0.125
38,6.411484085023403,0.0035552978515625,0.0343961932323873,0.03,0.115
39,6.395675286650658,0.003662109375,0.035326319420710205,0.025,0.11
40,6.383021257817745,0.0037078857421875,0.034287792001850906,0.035,0.13
