epoch,train_loss,train_accuracy,test_loss,test_accuracy,top5_acc
1,6.975107856094837,0.0006256103515625,0.007978889329824596,0.005,0.03
2,6.939540848135948,0.000701904296875,0.007559861922636628,0.005,0.03
3,6.93669205904007,0.0007781982421875,0.007670375516172498,0.005,0.025
4,6.93448443710804,0.000640869140625,0.00745912694837898,0.01,0.03
5,6.932629831135273,0.0006103515625,0.0077178640849888324,0.005,0.03
6,6.930321976542473,0.0007476806640625,0.007692039713729173,0.01,0.03
7,6.928800344467163,0.000732421875,0.007978647011332213,0.005,0.035
8,6.926784440875053,0.0009307861328125,0.00797369726235047,0.015,0.035
9,6.924396321177483,0.0009918212890625,0.00830970480106771,0.005,0.035
10,6.922251455485821,0.0009307861328125,0.00851772999856621,0.01,0.035
11,6.918983273208141,0.001068115234375,0.00842195330420509,0.005,0.03
12,6.916711091995239,0.0008392333984375,0.00883516717934981,0.005,0.035
13,6.912553787231445,0.0009918212890625,0.008910572428721935,0.005,0.035
14,6.909402891993523,0.000762939453125,0.008937037992291152,0.005,0.035
15,6.905775651335716,0.00091552734375,0.009209228483960032,0.015,0.04
16,6.9013781026005745,0.0012359619140625,0.008567395093850792,0.005,0.03
17,6.897367127239704,0.000946044921875,0.010122235752642155,0.015,0.035
18,6.891149692237377,0.0010833740234375,0.010118154361844062,0.01,0.04
19,6.886114336550236,0.0009613037109375,0.009632025202736259,0.015,0.04
20,6.880081370472908,0.001312255859375,0.009338074347469956,0.01,0.045
21,6.874163411557674,0.001312255859375,0.011132161375135183,0.005,0.025
22,6.8667865470051765,0.001373291015625,0.010308985812589527,0.005,0.04
23,6.8588394820690155,0.0013580322265625,0.010493919355794787,0.015,0.035
24,6.852653205394745,0.0016937255859375,0.010986786102876067,0.01,0.03
25,6.84334709495306,0.00164794921875,0.010298862361814827,0.005,0.03
26,6.834915786981583,0.0015869140625,0.01191675019916147,0.015,0.03
27,6.827484592795372,0.0014801025390625,0.012931118654087186,0.02,0.025
28,6.819511257112026,0.00164794921875,0.012886122050695122,0.01,0.03
29,6.807055622339249,0.0015716552734375,0.012603443628177047,0.015,0.02
30,6.795731820166111,0.0015411376953125,0.013175087836571038,0.005,0.03
31,6.788645647466183,0.001678466796875,0.012739953203126788,0.01,0.03
32,6.777036532759666,0.001922607421875,0.012818468334153295,0.0,0.025
33,6.766844943165779,0.00213623046875,0.013671943861991167,0.005,0.035
34,6.75703152269125,0.002227783203125,0.011283822245895863,0.005,0.03
35,6.749355182051659,0.0020904541015625,0.01303696601651609,0.005,0.025
36,6.737187772989273,0.0019683837890625,0.014017855916172266,0.005,0.035
37,6.7252262160182,0.002197265625,0.01702074596658349,0.005,0.02
38,6.710962399840355,0.0022735595703125,0.01754130721092224,0.01,0.025
39,6.701168693602085,0.0024566650390625,0.014530006097629666,0.005,0.02
40,6.691840589046478,0.0023956298828125,0.01557628610637039,0.01,0.015
