epoch,train_loss,train_accuracy,test_loss,test_accuracy,top5_acc
1,6.873688846826553,0.001190185546875,0.03393249378539622,0.01,0.065
2,6.773566231131554,0.001251220703125,0.03317508973646909,0.015,0.07
3,6.756079651415348,0.0016632080078125,0.034418659666553136,0.02,0.08
4,6.744981810450554,0.0015716552734375,0.03551463236566633,0.02,0.09
5,6.737723425030708,0.0013427734375,0.03489394408185035,0.02,0.11
6,6.730887308716774,0.0016021728515625,0.03598027995787561,0.015,0.1
7,6.7245011404156685,0.0015106201171875,0.03621929326560348,0.025,0.11
8,6.717431038618088,0.0017242431640625,0.03675965731497854,0.025,0.1
9,6.711167708039284,0.0016632080078125,0.03706367955543101,0.02,0.1
10,6.707944191992283,0.001556396484375,0.037278612391091884,0.025,0.115
11,6.699756450951099,0.0015716552734375,0.038895110273733734,0.02,0.105
12,6.694761753082275,0.0018768310546875,0.03842792556155473,0.035,0.115
13,6.689429484307766,0.0018768310546875,0.03851913028396666,0.025,0.12
14,6.683986283838749,0.0016937255859375,0.03800661996472627,0.025,0.12
15,6.676852330565453,0.0018310546875,0.0383560548350215,0.035,0.12
16,6.671774290502071,0.0019378662109375,0.04073979492299259,0.025,0.1
17,6.6619682759046555,0.0020751953125,0.03991843718104064,0.015,0.105
18,6.655848883092403,0.002288818359375,0.04201997564174235,0.025,0.125
19,6.646615579724312,0.0023956298828125,0.039536265269853176,0.03,0.11
20,6.637187704443932,0.0018310546875,0.039320989651605485,0.025,0.125
21,6.629576221108437,0.002197265625,0.043336292048916224,0.01,0.135
22,6.620346888899803,0.0023193359375,0.03877046003937721,0.04,0.115
23,6.608621500432491,0.0025482177734375,0.04447782990522683,0.025,0.12
24,6.600722216069698,0.0022125244140625,0.04448525124695152,0.05,0.13
25,6.590059131383896,0.0021209716796875,0.04362321186810732,0.05,0.12
26,6.576651342213154,0.00250244140625,0.046265606246888635,0.025,0.13
27,6.563557341694832,0.00250244140625,0.04569951674900949,0.04,0.12
28,6.551209434866905,0.0027008056640625,0.04715926801785827,0.03,0.115
29,6.539641201496124,0.002685546875,0.049667414594441656,0.04,0.12
30,6.525727234780788,0.0030364990234375,0.05047868431545794,0.03,0.125
31,6.514628164470196,0.0030059814453125,0.052636626688763496,0.035,0.11
32,6.503635443747044,0.0030975341796875,0.055195619631558654,0.025,0.11
33,6.487163387238979,0.002685546875,0.053349397899582984,0.035,0.11
34,6.474833510816097,0.0030059814453125,0.05649378721602261,0.015,0.12
35,6.460339963436127,0.0029449462890625,0.06078396898694336,0.03,0.1
36,6.447360686957836,0.0037841796875,0.057752102129161355,0.035,0.115
37,6.434449374675751,0.003326416015625,0.05713291009888053,0.025,0.11
38,6.421886757016182,0.0032501220703125,0.05915146705694497,0.025,0.09
39,6.411331504583359,0.003204345703125,0.057809334555640815,0.025,0.09
40,6.399257451295853,0.0032501220703125,0.06253785063512624,0.035,0.125
