epoch,train_loss,train_accuracy,test_loss,test_accuracy,top5_acc
1,6.972042411565781,0.0006561279296875,0.012726350058801471,0.005,0.025
2,6.950604572892189,0.0004425048828125,0.011792718134820461,0.005,0.025
3,6.949125848710537,0.0008087158203125,0.011420324491336942,0.005,0.025
4,6.9472901821136475,0.000946044921875,0.011384675139561295,0.005,0.025
5,6.945985183119774,0.0007171630859375,0.011580681605264544,0.005,0.03
6,6.944292560219765,0.000701904296875,0.01152116351760924,0.015,0.025
7,6.943367131054401,0.0006256103515625,0.011801553168334067,0.005,0.035
8,6.941675581037998,0.000823974609375,0.011664897045120597,0.005,0.03
9,6.940235123038292,0.0007476806640625,0.012026128596626223,0.005,0.025
10,6.938903249800205,0.0008392333984375,0.011703858906403184,0.005,0.035
11,6.93719445168972,0.0008697509765625,0.01253254249226302,0.005,0.03
12,6.935222610831261,0.0008697509765625,0.012137427534908056,0.005,0.035
13,6.93305367231369,0.0009765625,0.0119472890580073,0.005,0.045
14,6.9290977120399475,0.0010223388671875,0.012283976110629737,0.005,0.055
15,6.927292726933956,0.00079345703125,0.012638861928135157,0.01,0.055
16,6.924853324890137,0.0010528564453125,0.013315697736106812,0.005,0.055
17,6.921376012265682,0.001007080078125,0.01433432507328689,0.015,0.035
18,6.919562876224518,0.0009307861328125,0.015335680218413472,0.01,0.025
19,6.916566781699657,0.0011749267578125,0.017325816387310625,0.01,0.035
20,6.915363870561123,0.0011749267578125,0.015297230067662895,0.005,0.04
21,6.915161482989788,0.0010528564453125,0.017941234926693143,0.01,0.05
22,6.912744864821434,0.0010986328125,0.014544219649396837,0.01,0.03
23,6.909000180661678,0.0011444091796875,0.014666995322331787,0.01,0.055
24,6.906307429075241,0.0010986328125,0.015472564352676273,0.005,0.045
25,6.902068048715591,0.00115966796875,0.015471392977051437,0.01,0.05
26,6.902856655418873,0.0012664794921875,0.027108818013221025,0.015,0.025
27,6.903616309165955,0.001129150390625,0.01936346324160695,0.005,0.07
28,6.898863792419434,0.0011749267578125,0.017156939744018017,0.005,0.04
29,6.8929800018668175,0.0010833740234375,0.020674794698134064,0.01,0.045
30,6.888929322361946,0.0011444091796875,0.018096026349812746,0.015,0.06
31,6.889015235006809,0.001220703125,0.01364767197985202,0.015,0.07
32,6.881592243909836,0.0011749267578125,0.01994293306954205,0.01,0.04
33,6.878760434687138,0.001190185546875,0.01572004329878837,0.015,0.075
34,6.874120615422726,0.001251220703125,0.018895699512213468,0.01,0.035
35,6.868946239352226,0.0014495849609375,0.018275177185423673,0.005,0.025
36,6.86429250985384,0.0015869140625,0.02046637849882245,0.015,0.065
37,6.861838258802891,0.0013427734375,0.02103668493684381,0.005,0.025
38,6.855669304728508,0.001495361328125,0.020102275707758962,0.015,0.065
39,6.850770473480225,0.0014495849609375,0.027836237465962768,0.01,0.04
40,6.843439571559429,0.0014495849609375,0.019406336820684374,0.005,0.04
