epoch,train_loss,train_accuracy,test_loss,test_accuracy,top5_acc
1,6.969844304025173,0.000518798828125,0.007858952621463687,0.005,0.02
2,6.939883038401604,0.0008544921875,0.007495421746280044,0.005,0.035
3,6.937564954161644,0.0006561279296875,0.007423072159290314,0.01,0.025
4,6.936003178358078,0.000762939453125,0.00757493784185499,0.005,0.02
5,6.934774950146675,0.000823974609375,0.007576333836186677,0.01,0.025
6,6.933611907064915,0.00079345703125,0.0076997431623749436,0.01,0.03
7,6.932247027754784,0.0009613037109375,0.007795375534333289,0.005,0.02
8,6.930623151361942,0.001190185546875,0.00825226680142805,0.005,0.03
9,6.929182752966881,0.0007781982421875,0.008055064182262867,0.005,0.025
10,6.927144423127174,0.000701904296875,0.008340120848733932,0.01,0.025
11,6.925733707845211,0.0010986328125,0.008638489129953086,0.005,0.025
12,6.92309632897377,0.00103759765625,0.008708218133542688,0.0,0.03
13,6.920952461659908,0.0008697509765625,0.009235222958959639,0.015,0.025
14,6.918449752032757,0.0011444091796875,0.008852058993652464,0.0,0.03
15,6.915550053119659,0.00103759765625,0.009398918370716275,0.015,0.015
16,6.912852883338928,0.0009613037109375,0.009005743800662458,0.005,0.03
17,6.908809170126915,0.0011749267578125,0.00940466730389744,0.0,0.02
18,6.905284658074379,0.0012054443359375,0.00997515847440809,0.005,0.02
19,6.9014368280768394,0.0011444091796875,0.011197053790092469,0.0,0.02
20,6.897060610353947,0.0011749267578125,0.009386709784157574,0.005,0.035
21,6.892699129879475,0.0012054443359375,0.010034155207686126,0.005,0.025
22,6.886787511408329,0.0011444091796875,0.009259878019802272,0.0,0.025
23,6.881965860724449,0.0012664794921875,0.009805246186442674,0.005,0.02
24,6.8769277557730675,0.00140380859375,0.010571625311858951,0.005,0.02
25,6.871340736746788,0.0014190673828125,0.010786763997748494,0.005,0.025
26,6.86570966988802,0.001434326171875,0.01040691745467484,0.0,0.025
27,6.85959530621767,0.0012969970703125,0.009620434138923883,0.0,0.015
28,6.85113637894392,0.0013885498046875,0.011287325480952858,0.0,0.025
29,6.84394033998251,0.00128173828125,0.01206571667920798,0.0,0.025
30,6.836138032376766,0.001617431640625,0.009417767964769154,0.005,0.015
31,6.827763676643372,0.0016937255859375,0.011017730417661369,0.005,0.015
32,6.818488113582134,0.001678466796875,0.01075689154677093,0.0,0.025
33,6.811877630650997,0.00164794921875,0.010464351498521865,0.005,0.03
34,6.801563389599323,0.0018768310546875,0.011274406258016824,0.005,0.025
35,6.791240602731705,0.0019683837890625,0.013917516628280282,0.005,0.03
36,6.782833278179169,0.0018768310546875,0.012184620667248965,0.005,0.035
37,6.773216739296913,0.0021209716796875,0.013183232895098627,0.01,0.02
38,6.763636559247971,0.0020294189453125,0.01156376801431179,0.0,0.03
39,6.752119854092598,0.00225830078125,0.011665021805092692,0.005,0.03
40,6.741207607090473,0.002166748046875,0.011474537551403046,0.01,0.02
