epoch,train_loss,train_accuracy,test_loss,test_accuracy,top5_acc
1,16.79390847682953,0.0009002685546875,8.51510977268219,0.015,0.035
2,15.78219023346901,0.0006256103515625,7.938745901584626,0.005,0.03
3,15.078457176685333,0.0008544921875,7.257346498966217,0.0,0.025
4,14.246725410223007,0.00067138671875,6.500494904518128,0.005,0.025
5,13.36468155682087,0.000762939453125,5.838680632114411,0.005,0.025
6,12.733357235789299,0.000732421875,5.287357714176178,0.005,0.025
7,12.246735766530037,0.0007171630859375,4.838686535358429,0.005,0.025
8,11.814821571111679,0.0007781982421875,4.4207867956161495,0.005,0.025
9,11.41632229089737,0.0006256103515625,4.031985783576966,0.005,0.025
10,11.03734365105629,0.000701904296875,3.670888446569443,0.005,0.025
11,10.640116691589355,0.0005950927734375,3.265078778266907,0.005,0.025
12,10.108186975121498,0.0005645751953125,2.7015586602687836,0.005,0.025
13,9.587559267878532,0.00067138671875,2.1836161732673647,0.005,0.025
14,9.14852049946785,0.0004730224609375,1.7761154919862747,0.005,0.025
15,8.761485189199448,0.000640869140625,1.4897064799070359,0.005,0.025
16,8.4455326795578,0.0007171630859375,1.2487083578109741,0.005,0.025
17,8.19416856765747,0.000823974609375,1.0638145458698274,0.005,0.025
18,8.019961088895798,0.000640869140625,0.9656040126085281,0.005,0.025
19,7.818928897380829,0.0006256103515625,0.7341233655810356,0.005,0.025
20,7.660979218780994,0.000762939453125,0.5929692286252976,0.005,0.025
21,7.526935242116451,0.000640869140625,0.47751198694109914,0.005,0.025
22,7.412186935544014,0.000640869140625,0.38191209733486176,0.005,0.025
23,7.3198869824409485,0.0007781982421875,0.3071886989474297,0.005,0.025
24,7.245414160192013,0.0006561279296875,0.24501510076224803,0.005,0.025
25,7.183841101825237,0.0007781982421875,0.1984675259143114,0.005,0.025
26,7.134984195232391,0.0006866455078125,0.15943458013236522,0.005,0.025
27,7.094503603875637,0.000640869140625,0.1235243520140648,0.005,0.03
28,7.0619402304291725,0.000640869140625,0.09929603397846222,0.005,0.025
29,7.037314049899578,0.00067138671875,0.08153490345925092,0.005,0.025
30,7.017469078302383,0.0006561279296875,0.06475215308368205,0.005,0.025
31,7.001441478729248,0.0006256103515625,0.05328373271971941,0.005,0.025
32,6.98925107717514,0.0006103515625,0.043763002827763554,0.005,0.02
33,6.980490326881409,0.000640869140625,0.03702062198892236,0.005,0.025
34,6.973105996847153,0.0007781982421875,0.030758202215656637,0.005,0.025
35,6.968315057456493,0.0005950927734375,0.02797663158737123,0.0,0.025
36,6.96450849622488,0.000640869140625,0.02379223239608109,0.005,0.025
37,6.9613581746816635,0.000701904296875,0.021665905974805354,0.005,0.03
38,6.960221648216248,0.0006866455078125,0.021157862721011042,0.005,0.025
39,6.958422623574734,0.0006561279296875,0.01931717206723988,0.005,0.025
40,6.956027798354626,0.000640869140625,0.0187974426522851,0.01,0.025
