epoch,train_loss,train_accuracy,test_loss,test_accuracy,top5_acc
1,6.811931282281876,0.001861572265625,0.03308525142259896,0.055,0.195
2,6.638675436377525,0.0025482177734375,0.03924276693724096,0.06,0.22
3,6.596543967723846,0.002777099609375,0.04510152929462492,0.07,0.22
4,6.567891791462898,0.003082275390625,0.04980726781301201,0.06,0.215
5,6.550026513636112,0.003021240234375,0.05150917465798557,0.05,0.205
6,6.533752292394638,0.0035400390625,0.05397831835784018,0.05,0.22
7,6.519007869064808,0.0030059814453125,0.05791253325529397,0.055,0.22
8,6.50620586425066,0.0034942626953125,0.05696465359069407,0.065,0.23
9,6.4975490272045135,0.00341796875,0.058373669320717456,0.065,0.23
10,6.487592458724976,0.0037384033203125,0.059771816357970235,0.06,0.22
11,6.475021049380302,0.0039520263671875,0.061754284473136065,0.06,0.225
12,6.466325506567955,0.003570556640625,0.06005742308683693,0.055,0.23
13,6.456938721239567,0.0036468505859375,0.06161995674483478,0.07,0.23
14,6.448560036718845,0.00372314453125,0.06407028060406446,0.07,0.22
15,6.430859707295895,0.0045166015625,0.0634787139389664,0.075,0.24
16,6.428819723427296,0.0042877197265625,0.06423907614313067,0.065,0.215
17,6.410225965082645,0.0043792724609375,0.06538105709478259,0.065,0.195
18,6.400343909859657,0.004425048828125,0.06648168602958321,0.085,0.225
19,6.3914018124341965,0.00445556640625,0.06715025030076503,0.07,0.24
20,6.376003339886665,0.00494384765625,0.06525440431199968,0.07,0.23
21,6.368256710469723,0.0048065185546875,0.06640757656656206,0.085,0.21
22,6.351007781922817,0.0045928955078125,0.06580165911465884,0.07,0.225
23,6.338187865912914,0.004791259765625,0.06606875869445503,0.055,0.235
24,6.328112885355949,0.0052642822265625,0.06729863297194243,0.075,0.2
25,6.312750570476055,0.005157470703125,0.06770724732428789,0.085,0.24
26,6.299847051501274,0.0054473876953125,0.06944887035526336,0.085,0.225
27,6.2877660021185875,0.0052642822265625,0.06766791413538158,0.08,0.245
28,6.274522989988327,0.00531005859375,0.0687647628877312,0.06,0.215
29,6.257561594247818,0.0054931640625,0.07081417422741651,0.075,0.225
30,6.245966508984566,0.006591796875,0.07529920661821961,0.065,0.19
31,6.233097188174725,0.0057830810546875,0.06976287422701716,0.06,0.225
32,6.217385299503803,0.005859375,0.07437448320910335,0.07,0.2
33,6.200065568089485,0.0059661865234375,0.07555283495225013,0.06,0.19
34,6.183257550001144,0.006195068359375,0.07425616293214261,0.06,0.195
35,6.1695434376597404,0.0064544677734375,0.07829790581949055,0.07,0.21
36,6.15973836928606,0.006378173828125,0.07353780006058513,0.05,0.235
37,6.143713138997555,0.0070037841796875,0.0741842911299318,0.06,0.225
38,6.1296649649739265,0.0066375732421875,0.0859551990032196,0.055,0.165
39,6.115893289446831,0.006622314453125,0.08135676063597203,0.06,0.18
40,6.102602072060108,0.007080078125,0.08135099548846483,0.075,0.175
