epoch,train_loss,train_accuracy,test_loss,test_accuracy,top5_acc
1,6.949037134647369,0.000762939453125,0.008891237257048488,0.01,0.025
2,6.9445172399282455,0.0006256103515625,0.009019937263801694,0.01,0.025
3,6.9433824717998505,0.000762939453125,0.008334710164926946,0.005,0.03
4,6.942697562277317,0.0008087158203125,0.008542512468993664,0.005,0.025
5,6.941741816699505,0.00054931640625,0.008804842662066222,0.005,0.03
6,6.94057709723711,0.000579833984375,0.009157499824650585,0.005,0.03
7,6.939771115779877,0.0007476806640625,0.008874315647408365,0.005,0.025
8,6.939203545451164,0.0008392333984375,0.009042021208442748,0.0,0.025
9,6.937957502901554,0.0006256103515625,0.008591708475723863,0.005,0.025
10,6.936848238110542,0.0008697509765625,0.008905219519510866,0.005,0.025
11,6.935823954641819,0.0007476806640625,0.008968156748451292,0.005,0.025
12,6.934844963252544,0.000885009765625,0.008861617553047835,0.01,0.03
13,6.9331575110554695,0.00079345703125,0.00892818404827267,0.005,0.03
14,6.932498849928379,0.0009613037109375,0.008734312993474304,0.005,0.02
15,6.930085249245167,0.0008392333984375,0.009189758282154799,0.01,0.025
16,6.928314194083214,0.001129150390625,0.00943805519491434,0.005,0.025
17,6.925811104476452,0.0010528564453125,0.008943028922658414,0.005,0.03
18,6.92391774058342,0.0010528564453125,0.009506473266519606,0.005,0.03
19,6.92179000377655,0.0009307861328125,0.008824880959000438,0.0,0.03
20,6.9186180010437965,0.0011444091796875,0.009740633550100028,0.005,0.025
21,6.914714105427265,0.0010223388671875,0.007999156340956689,0.0,0.03
22,6.912472479045391,0.0009613037109375,0.007683362441603094,0.005,0.02
23,6.910192750394344,0.0011749267578125,0.009101548939943313,0.01,0.035
24,6.905695669353008,0.001068115234375,0.009174932166934014,0.005,0.03
25,6.900496520102024,0.001220703125,0.009085824757348746,0.005,0.025
26,6.896189831197262,0.00128173828125,0.014909612792544068,0.0,0.03
27,6.893767416477203,0.0016021728515625,0.008494681022129953,0.005,0.02
28,6.889214508235455,0.001190185546875,0.00862707727123052,0.005,0.035
29,6.8824271485209465,0.00140380859375,0.009387517655268312,0.005,0.025
30,6.876338005065918,0.00146484375,0.008195373504422605,0.01,0.035
31,6.871702700853348,0.001373291015625,0.010882222051732242,0.005,0.03
32,6.863191477954388,0.001373291015625,0.011115080043673516,0.0,0.02
33,6.85766064375639,0.001617431640625,0.010488404342904687,0.01,0.03
34,6.850022912025452,0.0016326904296875,0.009061951509211212,0.0,0.025
35,6.844643831253052,0.001678466796875,0.00890205824514851,0.015,0.045
36,6.836134061217308,0.0015869140625,0.009802772463299334,0.01,0.035
37,6.829611361026764,0.00177001953125,0.008295025429688394,0.005,0.025
38,6.820386476814747,0.0018157958984375,0.010996607295237482,0.0,0.03
39,6.815998740494251,0.0015106201171875,0.0088082588580437,0.005,0.02
40,6.807471722364426,0.0017242431640625,0.01154529889114201,0.005,0.035
