epoch,train_loss,train_accuracy,test_loss,test_accuracy,top5_acc
1,6.975405961275101,0.0007171630859375,0.009051247837487609,0.015,0.055
2,6.916819058358669,0.0011138916015625,0.009263984514400364,0.02,0.06
3,6.906614042818546,0.001220703125,0.009955890907440335,0.02,0.05
4,6.899790279567242,0.0010223388671875,0.010687102193478494,0.025,0.065
5,6.892237231135368,0.001129150390625,0.010721523412503303,0.03,0.055
6,6.886402025818825,0.0010986328125,0.011245994775090367,0.04,0.075
7,6.881868600845337,0.001312255859375,0.01203597504645586,0.025,0.075
8,6.875711187720299,0.0012054443359375,0.011694909138604999,0.035,0.1
9,6.871481075882912,0.00146484375,0.012695542252622545,0.02,0.065
10,6.865636438131332,0.001312255859375,0.01337699624709785,0.015,0.045
11,6.860404245555401,0.0013580322265625,0.012403099511284382,0.03,0.08
12,6.855045780539513,0.0013427734375,0.01209230605745688,0.015,0.08
13,6.847782917320728,0.00146484375,0.012684101420454681,0.02,0.085
14,6.841940946877003,0.00128173828125,0.012562227242160589,0.01,0.065
15,6.835130214691162,0.0015106201171875,0.013407127717509865,0.015,0.065
16,6.8256721049547195,0.0014801025390625,0.012865053438581527,0.015,0.055
17,6.819327428936958,0.001617431640625,0.013257565351668745,0.015,0.07
18,6.812365896999836,0.001617431640625,0.013247236267197877,0.01,0.065
19,6.802059814333916,0.0016326904296875,0.014279496716335415,0.01,0.065
20,6.791499748826027,0.00164794921875,0.013870863348711283,0.015,0.06
21,6.778137795627117,0.00164794921875,0.0158055935613811,0.02,0.055
22,6.767956428229809,0.001739501953125,0.014731831401586532,0.01,0.045
23,6.756340071558952,0.0019683837890625,0.01349263326730579,0.015,0.07
24,6.743448346853256,0.002227783203125,0.018967609270475805,0.01,0.04
25,6.729564517736435,0.0023040771484375,0.01593928886577487,0.015,0.08
26,6.715779639780521,0.002166748046875,0.017158601679839194,0.005,0.045
27,6.702118515968323,0.002105712890625,0.018020116072148085,0.005,0.04
28,6.690074637532234,0.0022430419921875,0.019321721219457685,0.005,0.04
29,6.67270614951849,0.002716064453125,0.01772738548927009,0.005,0.05
30,6.659160025417805,0.0027008056640625,0.01643230692483485,0.01,0.045
31,6.649122998118401,0.002532958984375,0.01817038347478956,0.01,0.06
32,6.631262928247452,0.0023345947265625,0.025526148001663387,0.01,0.035
33,6.617287859320641,0.002532958984375,0.02319030197802931,0.005,0.035
34,6.601996794342995,0.0029144287109375,0.019825153099372984,0.005,0.045
35,6.586844116449356,0.0030517578125,0.022637264230288567,0.01,0.05
36,6.570720136165619,0.0030059814453125,0.027710425150580704,0.005,0.03
37,6.55661815404892,0.003204345703125,0.021567837186157703,0.0,0.045
38,6.545132406055927,0.0033416748046875,0.02085650447290391,0.005,0.035
39,6.5325740948319435,0.00360107421875,0.025601271521300078,0.005,0.03
40,6.517980486154556,0.003082275390625,0.022897089864127338,0.005,0.045
