epoch,train_loss,train_accuracy,test_loss,test_accuracy,top5_acc
1,16.62124352157116,0.0005950927734375,8.513220782279967,0.02,0.065
2,15.557391941547394,0.0009613037109375,7.986469893455506,0.015,0.06
3,14.844826981425285,0.0010833740234375,7.319720149040222,0.01,0.075
4,14.120175212621689,0.0011444091796875,6.660318908691406,0.015,0.075
5,13.453794732689857,0.001190185546875,6.040712809562683,0.01,0.045
6,12.850315168499947,0.0013275146484375,5.451544830799103,0.005,0.045
7,12.275903150439262,0.001068115234375,4.924448029994965,0.005,0.025
8,11.764339670538902,0.001190185546875,4.44357970237732,0.005,0.025
9,11.30212688446045,0.0009613037109375,4.000064198970795,0.005,0.04
10,10.87668177485466,0.0009765625,3.6192500507831573,0.01,0.055
11,10.454609483480453,0.0013275146484375,3.2359430170059205,0.005,0.07
12,9.99614828824997,0.00103759765625,2.744841637611389,0.015,0.075
13,9.47385385632515,0.0011444091796875,2.257687726020813,0.02,0.07
14,9.046732127666473,0.0011444091796875,1.8922417628765107,0.015,0.05
15,8.69745808839798,0.0011749267578125,1.5589486241340638,0.015,0.055
16,8.375511407852173,0.0009765625,1.2922987043857574,0.02,0.055
17,8.085455492138863,0.00140380859375,1.121686218380928,0.03,0.075
18,7.840840369462967,0.0013427734375,0.9157389348745346,0.025,0.08
19,7.64518404006958,0.001739501953125,0.7820203644037247,0.04,0.11
20,7.484757445752621,0.001739501953125,0.6672900250554085,0.03,0.095
21,7.354861877858639,0.0017852783203125,0.5902581396698952,0.025,0.1
22,7.250254757702351,0.0019073486328125,0.4619271744787693,0.025,0.09
23,7.156356409192085,0.0021209716796875,0.42295057758688925,0.025,0.095
24,7.073686793446541,0.00177001953125,0.35896812558174135,0.03,0.11
25,7.010808423161507,0.0018463134765625,0.31247164294123647,0.04,0.155
26,6.957649536430836,0.0021820068359375,0.27906627126038075,0.05,0.13
27,6.908253155648708,0.0021209716796875,0.23035628512501716,0.025,0.13
28,6.870656833052635,0.00201416015625,0.21108773857355118,0.04,0.155
29,6.832730449736118,0.0023651123046875,0.19565797924995423,0.045,0.14
30,6.800278641283512,0.0022430419921875,0.1665667723491788,0.035,0.16
31,6.772662729024887,0.0027313232421875,0.14278006084263326,0.04,0.145
32,6.7511614337563515,0.0024261474609375,0.16067706186324357,0.05,0.17
33,6.731485575437546,0.0026702880859375,0.12029827702790499,0.05,0.2
34,6.713211253285408,0.002899169921875,0.12128858920186758,0.045,0.175
35,6.695800617337227,0.0025634765625,0.09981179425492882,0.055,0.175
36,6.684110552072525,0.0026397705078125,0.10500941533595323,0.04,0.165
37,6.6676208302378654,0.002685546875,0.09661729630082845,0.05,0.19
38,6.654341623187065,0.002777099609375,0.09502828396856784,0.035,0.205
39,6.641110427677631,0.00286865234375,0.08353933295235037,0.045,0.2
40,6.631508871912956,0.0028228759765625,0.0972164924815297,0.04,0.195
