epoch,train_loss,train_accuracy,test_loss,test_accuracy,top5_acc
1,6.906259313225746,0.00140380859375,0.046094919592142104,0.035,0.115
2,6.820627115666866,0.00189208984375,0.04991870990023017,0.025,0.115
3,6.803702972829342,0.001617431640625,0.05419778851792216,0.045,0.14
4,6.791819341480732,0.0020751953125,0.055940165268257264,0.035,0.125
5,6.785302251577377,0.001953125,0.05725884586572647,0.04,0.13
6,6.772542223334312,0.002166748046875,0.06477007598616183,0.03,0.125
7,6.763962052762508,0.0019683837890625,0.0605716550257057,0.03,0.14
8,6.761304073035717,0.0020294189453125,0.06408007685095071,0.045,0.195
9,6.754745170474052,0.0020904541015625,0.062374780252575875,0.05,0.195
10,6.74828976392746,0.00225830078125,0.05885258762165904,0.05,0.145
11,6.7448995634913445,0.0023345947265625,0.0626529919076711,0.04,0.165
12,6.73907707631588,0.0021820068359375,0.06799613907001913,0.05,0.17
13,6.732908189296722,0.0023040771484375,0.06949931086972355,0.06,0.19
14,6.725641816854477,0.0024261474609375,0.074275354873389,0.05,0.175
15,6.7193964794278145,0.0025634765625,0.06724942862056196,0.045,0.17
16,6.711543835699558,0.0025177001953125,0.06870167987421155,0.035,0.155
17,6.707433931529522,0.0023193359375,0.0692902688961476,0.05,0.205
18,6.698876619338989,0.0023193359375,0.06514992155134677,0.055,0.18
19,6.69007520377636,0.0027008056640625,0.07009851566515862,0.045,0.2
20,6.684964895248413,0.0028533935546875,0.07435820044018328,0.05,0.19
21,6.678094133734703,0.00262451171875,0.06600856344215572,0.05,0.17
22,6.671773940324783,0.0028533935546875,0.07103746367618441,0.035,0.155
23,6.660075843334198,0.002655029296875,0.08306214636191726,0.04,0.2
24,6.65343365073204,0.00262451171875,0.07548236639238894,0.04,0.17
25,6.643016532063484,0.003082275390625,0.08470714104361832,0.035,0.16
26,6.635040283203125,0.0029144287109375,0.07515783550217747,0.05,0.19
27,6.6246403232216835,0.0029449462890625,0.0815582793392241,0.03,0.17
28,6.616274818778038,0.0029296875,0.08669568785466254,0.045,0.175
29,6.606274738907814,0.0034332275390625,0.09839453699067235,0.04,0.175
30,6.5983468145132065,0.0032958984375,0.08822017567232252,0.05,0.155
31,6.588277451694012,0.00341796875,0.091984928753227,0.045,0.17
32,6.576941467821598,0.0030517578125,0.09403539659455419,0.065,0.215
33,6.5677475258708,0.0031890869140625,0.08895051702857018,0.04,0.21
34,6.555045090615749,0.0036468505859375,0.09611429608426988,0.045,0.16
35,6.549510270357132,0.0033721923828125,0.08121861707419158,0.07,0.21
36,6.539646044373512,0.003204345703125,0.07354658799245954,0.05,0.19
37,6.52972537279129,0.003936767578125,0.07150288834236562,0.055,0.175
38,6.519801780581474,0.00390625,0.0880504271760583,0.045,0.175
39,6.51304841786623,0.003875732421875,0.0903260943479836,0.04,0.17
40,6.497482493519783,0.0035552978515625,0.08091183371841908,0.055,0.185
