epoch,train_loss,train_accuracy,test_loss,test_accuracy,top5_acc
1,6.993877947330475,0.0009613037109375,0.02037009044084698,0.045,0.155
2,6.752967305481434,0.0018768310546875,0.019424283248372375,0.04,0.205
3,6.697540484368801,0.0026397705078125,0.021106581604108214,0.055,0.225
4,6.669779561460018,0.002532958984375,0.022568791904486716,0.065,0.21
5,6.6498789340257645,0.0027923583984375,0.023334084805101157,0.08,0.215
6,6.631172798573971,0.002685546875,0.0237481686566025,0.085,0.225
7,6.6210823729634285,0.002899169921875,0.02487637707963586,0.085,0.215
8,6.605492100119591,0.002716064453125,0.025484132417477667,0.09,0.215
9,6.595509633421898,0.0031585693359375,0.02583528864663094,0.09,0.22
10,6.582273080945015,0.0030517578125,0.027391154137440026,0.075,0.22
11,6.574723698198795,0.0033111572265625,0.02705049161799252,0.09,0.235
12,6.564308322966099,0.00286865234375,0.02814613931812346,0.08,0.255
13,6.555131174623966,0.0033416748046875,0.02837208644952625,0.075,0.26
14,6.547151505947113,0.003021240234375,0.029033118933439253,0.075,0.255
15,6.534925550222397,0.0031890869140625,0.029311002506874503,0.085,0.265
16,6.5249655693769455,0.0032958984375,0.029208343606442214,0.1,0.27
17,6.518609493970871,0.0032806396484375,0.02908793795388192,0.095,0.25
18,6.505466438829899,0.0037384033203125,0.030358343943953515,0.06,0.255
19,6.4923544973134995,0.003814697265625,0.031212686537764968,0.085,0.27
20,6.480622686445713,0.00390625,0.03208710298407823,0.075,0.255
21,6.474459387362003,0.0038299560546875,0.0316384343476966,0.08,0.265
22,6.4577657878398895,0.003936767578125,0.03311708306893706,0.09,0.28
23,6.446861758828163,0.004180908203125,0.033969260109588506,0.07,0.225
24,6.437167853116989,0.003997802734375,0.03313225065357983,0.1,0.24
25,6.42445383220911,0.004547119140625,0.035572744822129604,0.06,0.225
26,6.412439621984959,0.004241943359375,0.03569390589371323,0.08,0.25
27,6.392662703990936,0.0037078857421875,0.03606094079092145,0.065,0.23
28,6.384425789117813,0.0044708251953125,0.03591144222766161,0.065,0.245
29,6.367868795990944,0.0047149658203125,0.03528181995265186,0.085,0.265
30,6.35512237995863,0.0043487548828125,0.03706074721179903,0.075,0.225
31,6.340612359344959,0.005157470703125,0.0398045539110899,0.07,0.22
32,6.329591318964958,0.0050506591796875,0.0377478064224124,0.05,0.23
33,6.310015864670277,0.0045013427734375,0.03843763110227883,0.065,0.24
34,6.294120155274868,0.005523681640625,0.0385535551328212,0.075,0.23
35,6.281254291534424,0.0055389404296875,0.04119212721474469,0.07,0.215
36,6.268277481198311,0.0055084228515625,0.04093604133464396,0.06,0.21
37,6.252856448292732,0.005615234375,0.04254372070543468,0.06,0.205
38,6.240422263741493,0.005615234375,0.04376300299540162,0.06,0.2
39,6.224729858338833,0.00604248046875,0.0435498415119946,0.055,0.215
40,6.209456317126751,0.005584716796875,0.04197165483608842,0.065,0.23
