epoch,train_loss,train_accuracy,test_loss,test_accuracy,top5_acc
1,6.879222057759762,0.001373291015625,0.04427989787422121,0.03,0.16
2,6.756351500749588,0.0022430419921875,0.060973029471933844,0.035,0.175
3,6.733382411301136,0.002227783203125,0.058212870033457875,0.035,0.185
4,6.716153338551521,0.0023651123046875,0.0586193239595741,0.03,0.21
5,6.70235588401556,0.0023651123046875,0.061866010259836915,0.045,0.195
6,6.690516144037247,0.0027313232421875,0.06760246142745018,0.035,0.19
7,6.681627042591572,0.002716064453125,0.06534640983678401,0.05,0.2
8,6.669915854930878,0.0027923583984375,0.06413111502304673,0.05,0.215
9,6.661219038069248,0.00244140625,0.06689112482592463,0.045,0.235
10,6.650937765836716,0.002960205078125,0.06616369607858359,0.045,0.195
11,6.6445178017020226,0.0029449462890625,0.07086066920310259,0.05,0.23
12,6.635663941502571,0.0030364990234375,0.0723215202614665,0.05,0.22
13,6.628583714365959,0.003326416015625,0.07190552176907658,0.045,0.22
14,6.619203343987465,0.002777099609375,0.07399938121438027,0.055,0.225
15,6.60929324477911,0.003265380859375,0.0742583884857595,0.045,0.235
16,6.599891133606434,0.003326416015625,0.07224190510809421,0.045,0.195
17,6.59099430590868,0.00372314453125,0.08561937022954226,0.05,0.2
18,6.5820590779185295,0.0035400390625,0.081570506952703,0.075,0.2
19,6.5741021707654,0.0035400390625,0.07240136871114373,0.055,0.21
20,6.562486067414284,0.003631591796875,0.07117044044658542,0.055,0.195
21,6.553080216050148,0.00323486328125,0.07457687383517624,0.045,0.21
22,6.540537498891354,0.0037841796875,0.07157592179253697,0.05,0.23
23,6.52766676992178,0.003662109375,0.0709556520357728,0.05,0.235
24,6.521166928112507,0.0034942626953125,0.070816031107679,0.04,0.24
25,6.506219603121281,0.0041351318359375,0.07687116619199515,0.05,0.195
26,6.498437248170376,0.0042572021484375,0.07613389275968074,0.055,0.225
27,6.48572363704443,0.004241943359375,0.07582383219152689,0.065,0.22
28,6.473182305693626,0.004241943359375,0.07547864573076367,0.045,0.205
29,6.464019738137722,0.0041046142578125,0.07263864297419786,0.06,0.225
30,6.44970578700304,0.004302978515625,0.07433436682447792,0.05,0.215
31,6.4397475346922874,0.0041656494140625,0.07149406161159277,0.05,0.195
32,6.425784833729267,0.004425048828125,0.07651584247127176,0.045,0.21
33,6.413190513849258,0.0043792724609375,0.07719833980314433,0.05,0.215
34,6.402458943426609,0.0047149658203125,0.08044657853432,0.045,0.2
35,6.3899611085653305,0.004486083984375,0.07726169466041029,0.065,0.205
36,6.379537492990494,0.0050506591796875,0.08298359619453549,0.045,0.19
37,6.3650928139686584,0.005035400390625,0.07553480492904782,0.07,0.195
38,6.353006199002266,0.0050811767578125,0.07676083507016301,0.05,0.21
39,6.340428978204727,0.005126953125,0.07691716810688376,0.055,0.215
40,6.332826159894466,0.0045013427734375,0.08031843863427639,0.055,0.185
