epoch,train_loss,train_accuracy,test_loss,test_accuracy,top5_acc
1,7.0297886952757835,0.0006866455078125,0.01381171704735607,0.015,0.07
2,6.918341338634491,0.00103759765625,0.018529399167746305,0.005,0.065
3,6.902986831963062,0.0013275146484375,0.027658687084913255,0.0,0.045
4,6.888422012329102,0.00103759765625,0.020797155261971057,0.02,0.045
5,6.877685129642487,0.00152587890625,0.02327429248020053,0.01,0.07
6,6.870806634426117,0.001800537109375,0.02658892322331667,0.01,0.075
7,6.866942040622234,0.00146484375,0.026984173841774463,0.02,0.08
8,6.858158469200134,0.0016326904296875,0.030217467714101075,0.015,0.085
9,6.854110568761826,0.001556396484375,0.03057915966026485,0.015,0.08
10,6.848083533346653,0.0016937255859375,0.027299799695611,0.015,0.135
11,6.842718251049519,0.00177001953125,0.028705134643241762,0.025,0.12
12,6.83958837389946,0.0016937255859375,0.029231166820973157,0.025,0.085
13,6.833686828613281,0.0019378662109375,0.03378032932523638,0.015,0.08
14,6.83031889051199,0.0020904541015625,0.03249227157328278,0.025,0.1
15,6.824538879096508,0.0020904541015625,0.04013450146652758,0.01,0.075
16,6.818950667977333,0.0023040771484375,0.039727238276973366,0.02,0.075
17,6.814289256930351,0.0023345947265625,0.03175436843652278,0.015,0.095
18,6.809408508241177,0.001739501953125,0.030133396233431996,0.035,0.115
19,6.804008446633816,0.00201416015625,0.03778100235853344,0.02,0.065
20,6.797136016190052,0.0020751953125,0.033755619889125225,0.015,0.09
21,6.793766558170319,0.00250244140625,0.02853618092369288,0.025,0.08
22,6.785492919385433,0.0024261474609375,0.03755968442652374,0.01,0.095
23,6.779711008071899,0.0023956298828125,0.027879346944391727,0.035,0.145
24,6.770676963031292,0.002227783203125,0.034561789301224055,0.03,0.105
25,6.763917826116085,0.0025787353515625,0.03262223796453327,0.02,0.085
26,6.756738603115082,0.00244140625,0.027618371648713946,0.025,0.115
27,6.751446582376957,0.00262451171875,0.03293131162878126,0.015,0.07
28,6.742081500589848,0.0023345947265625,0.029834294565953313,0.01,0.085
29,6.731038250029087,0.0027618408203125,0.029318280443549158,0.02,0.12
30,6.722181499004364,0.0025787353515625,0.03085042368620634,0.025,0.13
31,6.716876216232777,0.002532958984375,0.029390590852126478,0.05,0.14
32,6.7044989839196205,0.0024261474609375,0.03738139016088098,0.02,0.08
33,6.698417715728283,0.002471923828125,0.027683818731456995,0.04,0.14
34,6.685070663690567,0.002899169921875,0.03261413474101573,0.025,0.11
35,6.6762393563985825,0.00299072265625,0.029110025470145046,0.03,0.14
36,6.664033472537994,0.0032196044921875,0.031183918761089443,0.03,0.11
37,6.6571144089102745,0.003204345703125,0.03842558404896408,0.015,0.1
38,6.646167911589146,0.003143310546875,0.038633384294807914,0.015,0.07
39,6.634428903460503,0.00286865234375,0.0334668368473649,0.025,0.1
40,6.621083192527294,0.0033111572265625,0.03812566177919507,0.02,0.095
