epoch,train_loss,train_accuracy,test_loss,test_accuracy,top5_acc
1,6.9382017105817795,0.0012969970703125,0.012145420419983566,0.045,0.175
2,6.801220826804638,0.001739501953125,0.012955359178595244,0.06,0.225
3,6.763124354183674,0.0018157958984375,0.013667431068606675,0.045,0.215
4,6.740966498851776,0.00201416015625,0.014150078329257666,0.06,0.23
5,6.724305748939514,0.00250244140625,0.01508996192831546,0.075,0.22
6,6.705369137227535,0.0025634765625,0.016011792691424487,0.085,0.23
7,6.694465361535549,0.0023345947265625,0.017023172327317298,0.08,0.215
8,6.681381352245808,0.0028839111328125,0.017916718549095094,0.075,0.21
9,6.667563579976559,0.0026702880859375,0.018240403784438967,0.085,0.215
10,6.657923839986324,0.0027008056640625,0.01898902837652713,0.08,0.2
11,6.64496722817421,0.002899169921875,0.019262849097140135,0.07,0.22
12,6.63402409106493,0.00286865234375,0.019585144803859294,0.07,0.215
13,6.6234695464372635,0.0031280517578125,0.019932863898575306,0.065,0.225
14,6.609728045761585,0.0031280517578125,0.01971084835473448,0.065,0.22
15,6.599497377872467,0.00286865234375,0.020635948684066534,0.075,0.225
16,6.587433688342571,0.0031280517578125,0.020666530127637087,0.065,0.21
17,6.575090244412422,0.0029754638671875,0.022199962553568185,0.05,0.21
18,6.561841897666454,0.0034332275390625,0.021513912370428444,0.075,0.225
19,6.546326495707035,0.003631591796875,0.022441183743067087,0.075,0.215
20,6.534524917602539,0.00323486328125,0.023108403547666967,0.05,0.21
21,6.521345041692257,0.003814697265625,0.02454241913277656,0.04,0.18
22,6.503071799874306,0.0037994384765625,0.024892593990080057,0.045,0.185
23,6.491435654461384,0.003814697265625,0.025096181984990834,0.04,0.175
24,6.4701893851161,0.0037078857421875,0.025452002608217297,0.06,0.2
25,6.459445834159851,0.0041656494140625,0.02623072823975235,0.035,0.18
26,6.445184886455536,0.0041961669921875,0.026078584524802863,0.045,0.22
27,6.42687650769949,0.004608154296875,0.026300560790114103,0.045,0.185
28,6.408824898302555,0.0043792724609375,0.028294812063686548,0.045,0.155
29,6.389994494616985,0.0044097900390625,0.026664833542890846,0.055,0.21
30,6.371934175491333,0.004547119140625,0.02716003688517958,0.045,0.195
31,6.355153433978558,0.00518798828125,0.02828266725409776,0.035,0.2
32,6.341054283082485,0.00433349609375,0.030286074001342058,0.03,0.165
33,6.324037343263626,0.0051116943359375,0.028986327215097845,0.045,0.185
34,6.3032398000359535,0.004974365234375,0.02814010919071734,0.06,0.18
35,6.285215049982071,0.005279541015625,0.030358653441071512,0.045,0.2
36,6.27314829826355,0.00531005859375,0.03215174312703312,0.04,0.185
37,6.251096308231354,0.00543212890625,0.03133416641037911,0.05,0.17
38,6.235179983079433,0.00543212890625,0.03188943497370929,0.05,0.175
39,6.221264451742172,0.0054168701171875,0.03296054888051003,0.05,0.165
40,6.2059551402926445,0.00531005859375,0.03369801515713334,0.035,0.18
